Date,GARCH_vol,EGARCH_vol
2015-06-05,1.1058610836803324,1.1757895327120917
2015-06-08,1.0473529543319744,1.1210021374760473
2015-06-09,1.0352036469363937,1.160491931389163
2015-06-10,0.9848099450896104,1.116657730074065
2015-06-11,1.0100350660910908,1.0796269310591267
2015-06-12,1.1609079083884772,1.2856492913714432
2015-06-15,1.095971456245635,1.1972041295004658
2015-06-16,1.0401920031799055,1.123286202945879
2015-06-17,0.9900890306568897,1.0577915634453665
2015-06-18,0.950428009483716,1.0031366012804777
2015-06-19,0.9526436265870429,0.969419674209897
2015-06-22,0.9203746887056998,0.925560956778053
2015-06-23,0.9961284828259791,0.9170844182262604
2015-06-24,0.9471932255272498,0.8692763151508789
2015-06-25,0.9035447543825569,0.851266411157022
2015-06-26,0.8666945938720823,0.812992708838704
2015-06-29,0.8285757775574787,0.7943467697375125
2015-06-30,0.8318981625632806,0.8515478399321394
2015-07-01,0.8111536161875903,0.8184175210400745
2015-07-02,0.8311448316133538,0.8018507045263363
2015-07-03,0.7933213257565507,0.770827828936088
2015-07-06,0.7686010001447263,0.740845730596111
2015-07-07,0.744520665140857,0.712395814705621
2015-07-08,0.715474666964823,0.6940672059404194
2015-07-09,0.9023349133546701,0.9206868138596602
2015-07-10,0.8705101317666935,0.9193472970588347
2015-07-13,0.8341234606150716,0.8727411307026391
2015-07-14,0.8722744268571659,0.8569013670883406
2015-07-15,0.8303158699066544,0.8169391975973792
2015-07-16,0.827952387663459,0.7943351180886352
2015-07-17,0.8429426868247737,0.7792620022058765
2015-07-20,0.8025533916121517,0.7355531442579528
2015-07-21,0.7668205157127495,0.7076739809920773
2015-07-22,0.7916969641958882,0.7901874153524946
2015-07-23,0.8419521782634138,0.783250469310613
2015-07-24,0.8224148756153488,0.8078434950082861
2015-07-27,0.8314883690818744,0.8702700923030108
2015-07-28,1.0148181825037141,1.094590585916597
2015-07-29,0.9667793656663296,1.0596090424379663
2015-07-30,0.9247077498597553,1.0017496329260913
2015-07-31,0.8917270370697279,0.9528739540709583
2015-08-03,0.938000785093183,0.9337395146092463
2015-08-04,0.8897302216878417,0.8772074930538192
2015-08-05,0.8536419899674287,0.8661176887488493
2015-08-06,0.8303943329143592,0.8315361862697702
2015-08-07,0.7930684832736754,0.7884746917586954
2015-08-10,0.7649578659329211,0.7823339190533227
2015-08-11,0.7502409189680338,0.8001109893688171
2015-08-12,0.7637613847631148,0.8558364474363938
2015-08-13,0.8598304278458306,0.9931856791396636
2015-08-14,0.8179013763034829,0.9295851069548208
2015-08-17,0.9852841065466654,0.9338140718977993
2015-08-18,0.9496248402374674,0.940687716323134
2015-08-19,0.9022941035418333,0.9005317832983808
2015-08-20,0.8613603921113487,0.8541939571642198
2015-08-21,0.9541138746008933,1.0084240422259672
2015-08-24,0.9535236318973187,1.0601501476033337
2015-08-25,2.185130524520909,2.1165841952638162
2015-08-26,2.063378516553858,1.9566747791538803
2015-08-27,1.9700233605157282,1.9337594198386903
2015-08-28,1.9477634542890774,1.8303060290430266
2015-08-31,1.8345912156380462,1.696070047488421
2015-09-01,1.7251385767678615,1.6081958353132977
2015-09-02,1.7959165152781649,1.7981354086354495
2015-09-03,1.7109658479944478,1.7624630878472283
2015-09-04,1.6584428715046267,1.6584596587225129
2015-09-07,1.714576253651127,1.81484158936714
2015-09-08,1.6638709570168837,1.8264784245121004
2015-09-09,1.6475252162878542,1.7258990446733786
2015-09-10,1.6314114822038803,1.6363683655656414
2015-09-11,1.5374408619981144,1.5561553498548362
2015-09-14,1.443355235893316,1.4347759963010316
2015-09-15,1.393734616801482,1.3575094463048396
2015-09-16,1.3249385664932427,1.3284263880361333
2015-09-18,1.274774752064163,1.2571018633242088
2015-09-21,1.240992599106122,1.1982376381360598
2015-09-22,1.16944238462609,1.1241862858805043
2015-09-23,1.303796707601495,1.3417319295647971
2015-09-24,1.232681305496638,1.2542323656575374
2015-09-28,1.1633443903204097,1.1712000681055712
2015-09-29,1.1428873051961372,1.2128394588010718
2015-09-30,1.0924866792443884,1.144460451096398
2015-10-01,1.1107790229340961,1.1070202801687283
2015-10-05,1.0486106038396927,1.0316939220557835
2015-10-06,1.189013186120676,1.0314006953710027
2015-10-07,1.1264373443100593,0.9749457696366929
2015-10-08,1.0657430731685047,0.920316967973957
2015-10-09,1.0288115109367666,0.942440710245853
2015-10-12,0.997277211590265,0.9053122893696168
2015-10-13,0.9654950929906453,0.9256013753197869
2015-10-14,0.9172769917794447,0.889331476297684
2015-10-15,0.8780775536815788,0.8753353533594932
2015-10-16,0.8752639721007719,0.8492229432853354
2015-10-19,0.8582329953295235,0.8200809602680454
2015-10-20,0.8258024231249371,0.7847931634562936
2015-10-21,0.7901138801450929,0.7636758256504388
2015-10-23,0.756510971840583,0.7391581392960757
2015-10-26,0.7390693130737367,0.713860671967937
2015-10-27,0.7247920454418711,0.7333859924618317
2015-10-28,0.7065301048916822,0.7395426911874783
2015-10-29,0.7274521387153959,0.8025573303887181
2015-10-30,0.7427029356201069,0.8560024741743739
2015-11-02,0.739626296611073,0.8816978593834616
2015-11-03,0.7127647058910936,0.8546702434728757
2015-11-04,0.6840974217956544,0.8056403107776335
2015-11-05,0.6657756709597842,0.7945509794917245
2015-11-06,0.73662927778906,0.8964443087906547
2015-11-09,0.705934507346336,0.84640521237469
2015-11-10,0.7009712229713396,0.8628846245478506
2015-11-13,0.8773908672722817,1.052048861226838
2015-11-16,0.8409205409440051,1.01931401120322
2015-11-17,0.8171653211676281,0.9691480930550401
2015-11-18,0.7862700157538057,0.9181829389667706
2015-11-19,0.8798887119236571,1.0501931221259404
2015-11-20,0.9448993242765922,1.0252570944882184
2015-11-23,0.8966188420431288,0.9617335761581586
2015-11-24,0.853065677190271,0.9152918679359273
2015-11-26,0.8170047287184767,0.8900477293628534
2015-11-27,0.8026080539976783,0.8554216721237309
2015-11-30,0.7966124265293003,0.8266922133158736
2015-12-01,0.7618005476777884,0.7930686026987183
2015-12-02,0.7308290315660875,0.753695737514846
2015-12-03,0.7097678555039207,0.7528639946659174
2015-12-04,0.7422674196814801,0.8286845149979807
2015-12-07,0.7965238046543404,0.925497419084557
2015-12-08,0.7652104563395064,0.8976293000263245
2015-12-09,0.7855209747596752,0.9542886884940229
2015-12-10,0.8483593876547425,1.053392838238756
2015-12-11,0.854151907277246,1.0115425744484627
2015-12-14,0.8763631790961762,1.073973310552376
2015-12-15,0.8459579893532684,1.0167556172494212
2015-12-16,0.8281708486990011,0.9698748444181122
2015-12-17,0.8112034915918285,0.9270590938880576
2015-12-18,0.8560098851632466,0.9066859088099103
2015-12-21,0.8909411694025836,0.9954079967245194
2015-12-22,0.891495101174451,0.9594194844607177
2015-12-23,0.875043477466941,0.9815726772299602
2015-12-24,0.8874509464417831,0.9499447428957344
2015-12-28,0.8441477880192765,0.9008019678228599
2015-12-29,0.8392003687772798,0.8700485627865697
2015-12-30,0.7990321186373006,0.8171762613058392
2015-12-31,0.7776735780624423,0.8258542141286778
2016-01-04,0.7653035439193436,0.7961578797691397
2016-01-05,0.983063478030659,1.0438342330829395
2016-01-06,0.9321651201958596,0.9884468854589394
2016-01-07,0.9069340184205598,1.0000300839201839
2016-01-08,1.1411857863405033,1.2628958906463223
2016-01-11,1.083310097851964,1.183742409385672
2016-01-12,1.0389241025405334,1.1661831688974602
2016-01-13,1.01357266817818,1.1788639618661187
2016-01-14,0.9802495595060817,1.1166589256448627
2016-01-15,0.9373765552220216,1.0860260594023856
2016-01-18,0.9951586217152343,1.1925170759584454
2016-01-19,1.023217089398533,1.2654773028337578
2016-01-20,1.0282412621726924,1.2088613663516916
2016-01-21,1.1279281492560556,1.3563771996299516
2016-01-22,1.0769459522173512,1.314083593887013
2016-01-25,1.1912829948083323,1.2802690958547231
2016-01-27,1.1235266812593792,1.1912445992806207
2016-01-28,1.060381354423445,1.1078639912680166
2016-01-29,1.0050576156146398,1.0574697617428366
2016-02-01,1.1132009329539074,1.0462672595879143
2016-02-02,1.052095771069733,0.9925292656931081
2016-02-03,1.0924734446849838,1.112432038102088
2016-02-04,1.1172822151666115,1.207637758186622
2016-02-05,1.0672684395683771,1.1385918968360156
2016-02-08,1.0670648252509705,1.0953075212037424
2016-02-09,1.1092618211896241,1.207506968793956
2016-02-10,1.1252552301057572,1.284172800991243
2016-02-11,1.1303578841712496,1.341429409208928
2016-02-12,1.5391969232116132,1.7337933197096136
2016-02-15,1.4449031768683542,1.591609737105235
2016-02-16,1.5812804571411119,1.5468103652779646
2016-02-17,1.5796827102510564,1.638718336275914
2016-02-18,1.5041268292235839,1.532199526138644
2016-02-19,1.456563134541181,1.4476918171179372
2016-02-22,1.3698407803729666,1.3434302335178936
2016-02-23,1.290849396678086,1.2524124704150075
2016-02-24,1.3475831909807199,1.3997332629815373
2016-02-25,1.3401405679356502,1.4640106932241475
2016-02-26,1.283563060753826,1.4409766855527721
2016-02-29,1.2342640349997156,1.3560923871189414
2016-03-01,1.182634280801892,1.3348713664783611
2016-03-02,1.530952114561096,1.344013345102828
2016-03-03,1.568679165163136,1.3078677690246279
2016-03-04,1.537814516541327,1.2566586231562016
2016-03-08,1.4437860617538192,1.1683618431255673
2016-03-09,1.3566146619411859,1.0900311566692664
2016-03-10,1.2883276740698597,1.034476820503232
2016-03-11,1.231730478795009,1.0474081048970278
2016-03-14,1.1631975156330117,0.9863912580798435
2016-03-15,1.1016647538915973,0.9332334473042072
2016-03-16,1.0996320382943954,1.0169775651775743
2016-03-17,1.0482654586258717,0.9650936074319412
2016-03-18,0.9917021819999305,0.9076514508957658
2016-03-21,1.0098921390746203,0.8896918688565206
2016-03-22,1.0364394450480456,0.8765159940947721
2016-03-23,0.9803438321698477,0.8259580935041003
2016-03-28,0.9285361236479092,0.7780595167368409
2016-03-29,0.9879932171226306,0.9219753694792973
2016-03-30,0.9404962263884955,0.8977361955769279
2016-03-31,1.0541313049857646,0.9007729053281
2016-04-01,0.9963561646696351,0.8448282048707353
2016-04-04,0.9515684878896057,0.8396383622791342
2016-04-05,0.9180175425005569,0.8073121858022774
2016-04-06,1.1018120940385336,1.0626869342237468
2016-04-07,1.0406241566695336,0.9945473823364186
2016-04-08,1.0314388526652845,1.0508891190149035
2016-04-11,0.9755889006031717,0.9829265646573438
2016-04-12,1.0379470325796947,0.9681308410482502
2016-04-13,0.9910068644097573,0.920282209455746
2016-04-18,1.0963537538740116,0.921657818149919
2016-04-20,1.0633749600786062,0.8890160586498681
2016-04-21,1.0050469358076555,0.8377974018956399
2016-04-22,0.9516663960368628,0.7956488433585119
2016-04-25,0.9049846151820156,0.7734418542124978
2016-04-26,0.8826034680087114,0.8063992406788464
2016-04-27,0.9376409104328272,0.8030031899756783
2016-04-28,0.8905953144656782,0.7617255577655752
2016-04-29,1.015506273130793,0.9649030129046485
2016-05-02,0.9608244072085635,0.9026031486237819
2016-05-03,0.9325044476200055,0.9226691174872867
2016-05-04,0.9233051546032028,0.9674862117389089
2016-05-05,0.8962800720519671,0.9760378351942445
2016-05-06,0.8572244940003839,0.9237349686808247
2016-05-09,0.8160131936495624,0.8726231387727783
2016-05-10,0.9405667304789906,0.8745688842294108
2016-05-11,0.8945560833453721,0.8286697473551697
2016-05-12,0.8685754861260834,0.8471813489914326
2016-05-13,0.8477301953096312,0.8162465663476378
2016-05-16,0.8883142579014115,0.9198949301148601
2016-05-17,0.860663154251249,0.879830806845779
2016-05-18,0.8250764114090863,0.8368576964167836
2016-05-19,0.7930477493425596,0.8237317488109095
2016-05-20,0.8461115541368939,0.9295319675801824
2016-05-23,0.8211544707635918,0.9300222640096449
2016-05-24,0.7886473186226899,0.9053895678608966
2016-05-25,0.7547912523209225,0.8551085865718755
2016-05-26,1.038196850637744,0.8822579236759168
2016-05-27,1.1125693499928644,0.8827138634999172
2016-05-30,1.0996488514659992,0.862360036074681
2016-05-31,1.0403822866867038,0.8173144018033722
2016-06-01,0.9880573937655771,0.8013336343318256
2016-06-02,0.9373377127589521,0.7610727246201624
2016-06-03,0.8988808383199387,0.7320662644250944
2016-06-06,0.8537549900220724,0.6923283531283604
2016-06-07,0.8182124226779717,0.6896816972958539
2016-06-08,0.814846428463281,0.677618799382859
2016-06-09,0.776783732209147,0.6429004424237882
2016-06-10,0.7976168725250281,0.729239076597661
2016-06-13,0.7761870249464097,0.74574307159761
2016-06-14,0.7844843429913467,0.8049976823058391
2016-06-15,0.7495543238050631,0.764270901997329
2016-06-16,0.805570617123044,0.7592357119492352
2016-06-17,0.8178803581356662,0.8278598108336915
2016-06-20,0.785469430457825,0.7890460903065423
2016-06-21,0.7900911618856107,0.7693832441309975
2016-06-22,0.7599155458987316,0.7579147657551306
2016-06-23,0.7315121390301703,0.7437670833250528
2016-06-24,0.7412745277067908,0.7274574912174342
2016-06-27,1.0241114571086358,1.0332397488367098
2016-06-28,0.9687021579033447,0.9657073283315274
2016-06-29,0.9245153348365905,0.9154969963804753
2016-06-30,0.9210521749372129,0.8873444958850277
2016-07-01,0.9265949975495742,0.8646514446003468
2016-07-04,0.8897731750312475,0.8266227605022847
2016-07-05,0.8574132082387339,0.7927198131188123
2016-07-07,0.8302005293469259,0.804090931366561
2016-07-08,0.7908930037929833,0.7578448984046547
2016-07-11,0.7588453694592736,0.7410184554954311
2016-07-12,0.9024251809229161,0.7562958089292682
2016-07-13,0.875983264784184,0.7326910621672194
2016-07-14,0.8330866382390956,0.6979838659363952
2016-07-15,0.8078145037919104,0.6764290599182146
2016-07-18,0.7780682953618305,0.6798529322063891
2016-07-19,0.7570592033598605,0.6973633229999415
2016-07-20,0.7261627700723755,0.6659627256727984
2016-07-21,0.7063707671339895,0.6439664621483189
2016-07-22,0.716336753918322,0.7023613626157011
2016-07-25,0.6939548066245746,0.674863684387123
2016-07-26,0.7461588901234897,0.6744950344157145
2016-07-27,0.7387425516834528,0.711523046112214
2016-07-28,0.7112915582269448,0.680843741545828
2016-07-29,0.7029760561326076,0.6625010786463844
2016-08-01,0.6862426677317581,0.6732003697853245
2016-08-02,0.6603557880932726,0.6441874404396256
2016-08-03,0.640354613704403,0.6349826953698775
2016-08-04,0.6934432086429961,0.73215784665935
2016-08-05,0.6663111064308279,0.6925184511525291
2016-08-08,0.7982226434605452,0.7055682045083257
2016-08-09,0.766258932427357,0.6764555523014255
2016-08-10,0.7463201244447202,0.6938836837357318
2016-08-11,0.8214673962523813,0.8280662334818646
2016-08-16,0.7839996164299096,0.7838576960638294
2016-08-17,0.767376518184163,0.7564169069520786
2016-08-18,0.7389061807564403,0.7446056884981647
2016-08-19,0.726202898966961,0.7201551628789572
2016-08-22,0.6974043235155051,0.6934882920175153
2016-08-23,0.6890222727956729,0.7169253467955677
2016-08-24,0.662338816404662,0.6775354629127823
2016-08-25,0.63980860609982,0.6469108491342465
2016-08-26,0.6620485080287437,0.7080281718134496
2016-08-29,0.6448159351408606,0.7024723360214793
2016-08-30,0.6321564901704381,0.676335926097502
2016-08-31,0.782765387247056,0.69244942247938
2016-09-01,0.7593994883986416,0.6695401107252361
2016-09-02,0.7289119807388961,0.6547186195800635
2016-09-06,0.7068297076621439,0.6324066327330832
2016-09-07,0.8224681022864736,0.6497939374061301
2016-09-08,0.7915255183681474,0.6561748158880368
2016-09-09,0.7626909738921913,0.6333609823079448
2016-09-12,0.8009247587916036,0.7389233922579113
2016-09-14,0.9564712816975691,0.9527395007331457
2016-09-15,0.9067329940698822,0.8946156390989047
2016-09-16,0.8617253830603977,0.8438098038823753
2016-09-19,0.8279666210673096,0.805647445491208
2016-09-20,0.7932734936475765,0.7676649833616342
2016-09-21,0.7698448515918566,0.7752171423642883
2016-09-22,0.7358852702970926,0.7326978987633369
2016-09-23,0.7701072107087134,0.7245817472026955
2016-09-26,0.751343933672311,0.740962850820694
2016-09-27,0.8323193236818631,0.8760111314455915
2016-09-28,0.7969528486673415,0.8501469984392958
2016-09-29,0.7703419577403077,0.8120009494913237
2016-09-30,0.9457308538068683,1.0241554676619489
2016-10-03,0.8982910832571658,0.9625313027105515
2016-10-04,0.9656457570545754,0.9476270645066268
2016-10-05,0.9197773801010924,0.8973939981515165
2016-10-06,0.8801285833050169,0.8819342859521346
2016-10-07,0.8493900503541513,0.8818545205057505
2016-10-10,0.8109136621157311,0.8486011467029004
2016-10-13,0.7734666255265795,0.8003173029868675
2016-10-14,0.9073971772350147,0.9801233223307191
2016-10-17,0.8616434192340475,0.9190866758338708
2016-10-18,0.8592525576463707,0.9614176543668853
2016-10-19,0.9972259298457816,0.9591538831467049
2016-10-20,0.9482683545757501,0.9286248739394365
2016-10-21,0.908277726995529,0.8837773171548302
2016-10-24,0.863385100653451,0.8422390718151559
2016-10-25,0.8220569427410378,0.7962924332929747
2016-10-26,0.7880322365690032,0.7793690325154704
2016-10-27,0.8114320668744984,0.856422083276436
2016-10-28,0.7739114697335194,0.8083063847771684
2016-11-01,0.7422677543143419,0.7680913731253337
2016-11-02,0.7135160119506004,0.7451680412608719
2016-11-03,0.8154981574463772,0.8912189939290694
2016-11-04,0.788260100201312,0.8833708260312371
2016-11-07,0.7828150466710015,0.9113757225737266
2016-11-08,0.7795907023233212,0.8774859015631797
2016-11-09,0.7607663793726727,0.8401343620838082
2016-11-10,0.8526178292146674,0.975010176354449
2016-11-11,0.878440433745524,0.946866903620929
2016-11-15,1.2286311096055145,1.301001431295171
2016-11-16,1.3845400248459119,1.524253727895392
2016-11-17,1.3016036203883097,1.4045293384475814
2016-11-18,1.2335494202602177,1.3500582614932755
2016-11-21,1.1627089596298978,1.2616809594270695
2016-11-22,1.252548710973641,1.4180282993287867
2016-11-23,1.2114354827956315,1.3380212836862075
2016-11-24,1.1462390556093518,1.2494060992588667
2016-11-25,1.120508118975445,1.2713139981464097
2016-11-28,1.2049221537628136,1.237703101250428
2016-11-29,1.1358300458964408,1.1521602593591769
2016-11-30,1.0724055814581626,1.0763943107546823
2016-12-01,1.0580086965983855,1.0349027225271878
2016-12-02,1.0103024191511725,1.0184818055291043
2016-12-05,1.0529012357698482,1.1302662610468746
2016-12-06,1.0059756046611763,1.0673551018161778
2016-12-07,0.9527217728475543,0.9997336054047062
2016-12-08,0.9215475037791914,1.0027015171742517
2016-12-09,1.0340167535828257,0.9942509541037574
2016-12-12,0.978550728120436,0.9338931077320018
2016-12-13,1.0008219446050255,1.0269185313570097
2016-12-14,0.964348428785204,0.9777215075635116
2016-12-15,0.9303821007791973,0.9794493951971813
2016-12-16,0.8927129468531236,0.9644566414487169
2016-12-19,0.8514333667293924,0.9279242094122251
2016-12-20,0.8258200997849076,0.9283437943503142
2016-12-21,0.7941451245395812,0.9077609387047257
2016-12-22,0.765064991220769,0.8878995780900231
2016-12-23,0.8113471526853908,0.9742295127136682
2016-12-26,0.7735974399067743,0.9126695845649547
2016-12-27,0.8115997674442175,0.9891270238186896
2016-12-28,0.9130364986703586,0.974966874045405
2016-12-29,0.8667215005318368,0.9126079314139516
2016-12-30,0.8627174602453406,0.8820546567880889
2017-01-02,0.8756274408158996,0.8596491403818088
2017-01-03,0.833572923096751,0.8208583904206218
2017-01-04,0.7944418648841628,0.775989260042171
2017-01-05,0.7586267217657664,0.7378454950343907
2017-01-06,0.7876101267965088,0.7288705523295445
2017-01-09,0.7643914299993275,0.7391664007970999
2017-01-10,0.7325039080196166,0.7134673876066864
2017-01-11,0.7257614870737792,0.694005932271004
2017-01-12,0.7727109056868232,0.692105677731783
2017-01-13,0.7428581000878847,0.6638957007429852
2017-01-16,0.712681178336772,0.6431475256913812
2017-01-17,0.6843013282432031,0.613567683060357
2017-01-18,0.6625272415138185,0.6092952452338003
2017-01-19,0.6405047984743883,0.5850810956695262
2017-01-20,0.6204014171774004,0.562472002048018
2017-01-23,0.6950528314437622,0.685587989029363
2017-01-24,0.6827713682154517,0.6641395862709757
2017-01-25,0.7229970034336048,0.6612787280192024
2017-01-27,0.8318078186547319,0.6755425923573494
2017-01-30,0.801899060346865,0.6530633075998348
2017-01-31,0.7667125468506759,0.6353975396945263
2017-02-01,0.7876705448790572,0.7207566866443389
2017-02-02,0.9373436700389536,0.7404495512666788
2017-02-03,0.890118066846304,0.704365583658043
2017-02-06,0.8456372581102152,0.6672548340935713
2017-02-07,0.8296322605442955,0.653463203895544
2017-02-08,0.802691889001618,0.6719036594379078
2017-02-09,0.7658678277806502,0.6390904084496557
2017-02-10,0.7322335200539164,0.6084900247495206
2017-02-13,0.7023937858120677,0.5825782217677542
2017-02-14,0.674771949036569,0.5574007439430928
2017-02-15,0.6528528149240784,0.5537047968336275
2017-02-16,0.6848591817770109,0.6387771406587386
2017-02-17,0.6817575283093802,0.6248571576935904
2017-02-20,0.670526987457879,0.6083397565172514
2017-02-21,0.6728199438581548,0.598346164660337
2017-02-22,0.6530317585223093,0.5782105683680246
2017-02-23,0.6316384027171046,0.5561174596006953
2017-02-27,0.6109878148826655,0.5333942540801084
2017-02-28,0.6172852327429726,0.5774679859950935
2017-03-01,0.6031994263673123,0.578360853601045
2017-03-02,0.6247673619742385,0.574010301317384
2017-03-03,0.6325312357412247,0.6195235638520964
2017-03-06,0.6119200836621925,0.5952881826426222
2017-03-07,0.6315655597317001,0.5893718836206705
2017-03-08,0.6156107347116399,0.5882744614772101
2017-03-09,0.6046948941248648,0.5962911207982282
2017-03-10,0.5863256722778328,0.5670383799838896
2017-03-14,0.5698000135215261,0.5415905384274725
2017-03-15,0.7647538460631046,0.5737496209619981
2017-03-16,0.7316209107266484,0.5531832502730107
2017-03-17,0.7357925945954081,0.5513292037657882
2017-03-20,0.704737122098232,0.5266272168716448
2017-03-21,0.6903757194907885,0.5548664266025511
2017-03-22,0.66468024073006,0.5402025116481005
2017-03-23,0.7269557689997278,0.6630595761029879
2017-03-24,0.7192998867420041,0.6473229273868735
2017-03-27,0.692086070237726,0.6203629929459128
2017-03-28,0.708320096863609,0.6867286979227508
2017-03-29,0.7026210396406164,0.6688256089165135
2017-03-30,0.687410088860421,0.6477471205962513
2017-03-31,0.6663280902375249,0.623670158297481
2017-04-03,0.6420847236361745,0.595972378411869
2017-04-05,0.6527794494377426,0.5885855281319422
2017-04-06,0.6339851009271059,0.5683489805783107
2017-04-07,0.6133826985255666,0.5495296406783146
2017-04-10,0.6418059080194293,0.6226534089249337
2017-04-11,0.6247023399735241,0.618563377245468
2017-04-12,0.6289283701212794,0.6061482113902901
2017-04-13,0.6234369087097329,0.6275868185253174
2017-04-17,0.6371451791357388,0.6762544819996271
2017-04-18,0.6184281027145748,0.6601091345068549
2017-04-19,0.6149927390054407,0.6781605553454461
2017-04-20,0.5960566368294677,0.6481642719582507
2017-04-21,0.5864330088696816,0.625168823154671
2017-04-24,0.5754970081368079,0.6212434544639879
2017-04-25,0.6484806193016542,0.6246811465145781
2017-04-26,0.6891112252804462,0.6237722769679005
2017-04-27,0.6762759632072465,0.6069589397799043
