Date,NSEI,NSEI_ret,realized_vol_5d,regime,regime_label
2024-05-13,22104.05078125,0.22125186649836429,0.8072926975867055,1,Low-Momentum / Sideways
2024-05-14,22217.849609375,0.5135117275633606,0.8531280590297351,1,Low-Momentum / Sideways
2024-05-15,22200.55078125,-0.07789037357247285,0.8521026167874434,1,Low-Momentum / Sideways
2024-05-16,22403.849609375,0.9115703119871329,0.3663403161341263,0,Bull (Strong Uptrend)
2024-05-17,22466.099609375,0.27746873362616403,0.3691830528600189,0,Bull (Strong Uptrend)
2024-05-21,22529.05078125,0.27981332388829366,0.3642121634458025,0,Bull (Strong Uptrend)
2024-05-22,22597.80078125,0.3046968747396932,0.35710646966192466,0,Bull (Strong Uptrend)
2024-05-23,22967.650390625,1.6234130138345821,0.5930186148990227,0,Bull (Strong Uptrend)
2024-05-24,22957.099609375,-0.045948127907615606,0.6510622849188243,0,Bull (Strong Uptrend)
2024-05-27,22932.44921875,-0.10743358183047916,0.7028567675687285,0,Bull (Strong Uptrend)
2024-05-28,22888.150390625,-0.19335775744709702,0.754851631839465,0,Bull (Strong Uptrend)
2024-05-29,22704.69921875,-0.80474093408375,0.906859158530821,0,Bull (Strong Uptrend)
2024-05-30,22488.650390625,-0.956116224385675,0.42556254697676743,0,Bull (Strong Uptrend)
2024-05-31,22530.69921875,0.1868034110553735,0.48543333655531934,0,Bull (Strong Uptrend)
2024-06-03,23263.900390625,3.202403067452011,1.6939299123454752,2,High Volatility / Crisis
2024-06-04,21884.5,-6.112419596275757,3.36126253061329,2,High Volatility / Crisis
2024-06-05,22620.349609375,3.307130264902321,3.856018563061153,2,High Volatility / Crisis
2024-06-06,22821.400390625,0.8848783029735371,3.8386391607898864,2,High Volatility / Crisis
2024-06-07,23290.150390625,2.033183181806326,3.9138515374643887,2,High Volatility / Crisis
2024-06-10,23259.19921875,-0.13298220789751808,3.648055302150001,2,High Volatility / Crisis
2024-06-11,23264.849609375,0.02429019311563474,1.448267458946902,1,Low-Momentum / Sideways
2024-06-12,23322.94921875,0.24941998100964452,0.8840375400343595,1,Low-Momentum / Sideways
